unit_number,cycle,mission_altitude_m,mission_airspeed_kmh,throttle_pct,rpm,rpm_twin,oil_pressure_kpa,oil_pressure_twin,oil_temp_c,oil_temp_twin,fuel_flow_lph,fuel_flow_twin,vibration_rms_g,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_1_twin,cht_2_twin,cht_3_twin,cht_4_twin,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_1_twin,egt_2_twin,egt_3_twin,egt_4_twin,fault_class,fault_name,fault_severity,RUL,failed_at_end
85,75,4061.0,126.1,89.5,5416.9,5402.8,140.5,141.7,88.1,87.3,13.45,13.63,0.094,78.8,79.2,81.0,78.4,79.5,79.5,79.5,79.5,596.4,600.6,603.8,605.2,603.3,603.3,603.3,603.3,0,healthy,0.0,125,0
85,76,4115.9,126.6,90.9,5460.1,5452.4,146.8,141.9,86.7,87.4,13.7,13.68,0.082,78.7,82.3,78.8,77.7,79.9,79.9,79.9,79.9,593.8,619.7,609.1,599.9,604.8,604.8,604.8,604.8,0,healthy,0.0,125,0
85,77,4170.7,127.1,89.2,5390.3,5388.3,140.4,141.6,87.8,87.1,13.3,13.52,0.092,76.7,75.7,78.7,76.9,78.4,78.4,78.4,78.4,607.0,599.2,596.8,603.1,600.6,600.6,600.6,600.6,0,healthy,0.0,125,0
85,78,4225.6,127.6,89.5,5385.5,5402.0,143.1,141.7,87.1,87.1,13.78,13.51,0.093,78.7,77.6,77.5,79.5,78.2,78.2,78.2,78.2,590.9,599.0,598.8,598.9,600.3,600.3,600.3,600.3,0,healthy,0.0,125,0
85,79,4280.5,128.0,87.9,5334.7,5340.2,141.5,141.4,84.9,86.8,13.33,13.36,0.132,75.8,77.5,75.3,78.6,76.8,76.8,76.8,76.8,603.4,606.2,600.0,602.1,596.3,596.3,596.3,596.3,0,healthy,0.0,125,0
85,80,4335.4,128.5,89.0,5390.5,5382.9,136.5,141.6,87.0,86.9,13.64,13.4,0.089,76.0,78.6,77.4,75.8,77.1,77.1,77.1,77.1,594.3,604.2,596.5,598.6,597.5,597.5,597.5,597.5,0,healthy,0.0,125,0
85,81,4390.2,129.0,90.8,5444.3,5449.6,144.9,141.9,87.1,87.1,13.48,13.49,0.098,76.9,75.5,77.8,77.6,77.7,77.7,77.7,77.7,588.5,595.4,602.6,602.1,599.7,599.7,599.7,599.7,0,healthy,0.0,125,0
85,82,4445.1,129.5,91.1,5465.2,5461.6,141.1,141.9,88.5,87.0,13.43,13.47,0.119,78.1,76.2,77.7,74.8,77.4,77.4,77.4,77.4,600.5,592.5,586.0,600.7,599.3,599.3,599.3,599.3,0,healthy,0.0,125,0
85,83,4500.0,130.0,89.5,5399.0,5399.4,144.7,141.7,86.8,86.8,13.35,13.33,0.081,75.6,77.0,74.9,73.8,76.1,76.1,76.1,76.1,600.5,589.1,595.2,598.2,595.4,595.4,595.4,595.4,0,healthy,0.0,125,0
85,84,4500.0,130.0,60.4,4294.9,4294.4,140.2,137.0,82.9,83.3,10.89,11.33,0.1,60.9,58.8,56.8,59.2,59.5,59.5,59.5,59.5,544.7,547.2,545.1,536.9,542.3,542.3,542.3,542.3,0,healthy,0.0,125,0
85,85,4502.2,130.0,59.7,4280.4,4269.3,135.8,136.9,81.6,83.2,11.74,11.29,0.086,57.8,60.8,55.4,59.7,59.1,59.1,59.1,59.1,534.8,542.7,537.1,534.9,541.0,541.0,541.0,541.0,0,healthy,0.0,125,0
85,86,4504.4,130.1,59.7,4265.0,4269.4,141.6,136.9,84.3,83.2,11.49,11.29,0.086,57.7,59.2,59.6,59.1,59.1,59.1,59.1,59.1,545.0,540.4,537.2,526.1,541.0,541.0,541.0,541.0,0,healthy,0.0,125,0
85,87,4506.7,130.1,61.0,4320.9,4318.9,130.8,137.1,82.6,83.3,11.24,11.38,0.083,60.2,59.9,60.5,58.2,59.8,59.8,59.8,59.8,532.1,543.2,541.0,539.0,543.4,543.4,543.4,543.4,0,healthy,0.0,125,0
85,88,4508.9,130.2,60.5,4305.3,4300.2,135.8,137.1,84.0,83.3,11.91,11.34,0.091,58.9,61.2,59.2,57.8,59.5,59.5,59.5,59.5,543.3,544.3,542.4,542.8,542.4,542.4,542.4,542.4,0,healthy,0.0,125,0
85,89,4511.1,130.2,62.1,4361.8,4361.2,133.6,137.3,82.9,83.5,11.74,11.45,0.106,60.4,61.9,60.7,61.6,60.4,60.4,60.4,60.4,534.0,542.9,541.8,554.1,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
85,90,4513.3,130.3,60.8,4299.9,4309.5,139.3,137.1,84.2,83.3,11.95,11.36,0.088,59.0,61.4,59.2,57.1,59.6,59.6,59.6,59.6,542.6,545.7,540.9,543.0,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
85,91,4515.5,130.3,59.6,4253.8,4264.5,139.7,136.9,81.9,83.2,11.54,11.27,0.092,55.3,56.5,57.6,58.2,58.9,58.9,58.9,58.9,539.3,540.9,542.5,548.6,540.6,540.6,540.6,540.6,0,healthy,0.0,125,0
85,92,4517.7,130.4,60.5,4297.1,4297.3,139.9,137.0,82.7,83.3,10.95,11.33,0.115,59.3,61.4,59.4,60.0,59.4,59.4,59.4,59.4,540.9,534.4,556.5,534.6,542.2,542.2,542.2,542.2,0,healthy,0.0,125,0
85,93,4519.9,130.4,61.2,4312.7,4324.7,135.7,137.2,84.8,83.4,11.92,11.38,0.081,60.0,61.3,59.0,58.4,59.8,59.8,59.8,59.8,548.8,552.1,549.9,536.5,543.5,543.5,543.5,543.5,0,healthy,0.0,125,0
85,94,4522.2,130.5,62.1,4356.7,4361.7,136.4,137.3,82.9,83.5,11.45,11.45,0.095,62.7,59.3,59.9,60.9,60.3,60.3,60.3,60.3,544.7,538.2,546.0,537.3,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,95,4524.4,130.5,62.0,4346.9,4354.9,141.1,137.3,82.6,83.4,11.23,11.43,0.111,60.8,59.1,60.4,57.9,60.2,60.2,60.2,60.2,549.8,543.8,542.2,547.6,544.9,544.9,544.9,544.9,0,healthy,0.0,125,0
85,96,4526.6,130.6,61.3,4332.4,4329.2,141.1,137.2,83.6,83.4,11.81,11.39,0.096,59.5,62.0,58.8,59.9,59.8,59.8,59.8,59.8,542.1,546.3,541.2,542.6,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,97,4528.8,130.6,62.7,4370.5,4382.4,138.0,137.4,83.0,83.5,11.39,11.48,0.084,61.8,60.4,61.1,61.5,60.6,60.6,60.6,60.6,542.5,545.3,548.9,546.9,546.1,546.1,546.1,546.1,0,healthy,0.0,125,0
85,98,4531.0,130.6,62.6,4375.2,4377.7,133.7,137.4,83.8,83.5,11.64,11.47,0.089,59.3,61.2,59.1,61.4,60.5,60.5,60.5,60.5,554.0,540.8,546.6,546.4,545.9,545.9,545.9,545.9,0,healthy,0.0,125,0
85,99,4533.2,130.7,60.0,4290.2,4279.8,134.5,137.0,81.3,83.2,11.28,11.29,0.11,60.3,57.9,57.9,60.0,59.0,59.0,59.0,59.0,541.9,537.8,532.3,541.2,541.2,541.2,541.2,541.2,0,healthy,0.0,125,0
85,100,4535.4,130.7,59.6,4268.2,4265.8,135.9,136.9,82.4,83.2,11.2,11.27,0.105,60.1,57.9,58.7,59.1,58.8,58.8,58.8,58.8,534.9,537.8,543.7,540.3,540.5,540.5,540.5,540.5,0,healthy,0.0,125,0
85,101,4537.6,130.8,60.0,4280.1,4281.7,139.0,137.0,81.2,83.2,10.46,11.3,0.088,59.7,56.7,60.3,61.0,59.0,59.0,59.0,59.0,535.0,547.2,532.2,542.8,541.2,541.2,541.2,541.2,0,healthy,0.0,125,0
85,102,4539.8,130.8,59.3,4239.7,4253.5,137.7,136.9,84.4,83.1,11.1,11.24,0.111,59.3,59.5,57.3,56.2,58.6,58.6,58.6,58.6,538.2,540.4,538.2,534.1,539.8,539.8,539.8,539.8,0,healthy,0.0,125,0
85,103,4542.0,130.9,61.6,4335.0,4340.3,141.9,137.2,82.9,83.4,10.66,11.4,0.083,59.1,59.9,61.7,58.5,59.8,59.8,59.8,59.8,545.9,551.5,548.6,546.9,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
85,104,4544.2,130.9,59.9,4269.3,4276.6,137.3,137.0,85.7,83.2,11.41,11.28,0.109,57.4,58.0,59.4,60.3,58.9,58.9,58.9,58.9,544.7,533.9,548.3,554.5,540.9,540.9,540.9,540.9,0,healthy,0.0,125,0
85,105,4546.4,131.0,61.4,4330.6,4333.6,136.6,137.2,83.6,83.4,10.99,11.38,0.083,59.4,59.7,60.0,59.2,59.7,59.7,59.7,59.7,537.9,532.6,539.1,550.2,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,106,4548.6,131.0,61.0,4316.7,4317.1,134.8,137.1,83.0,83.3,11.74,11.35,0.082,61.4,60.5,58.9,56.4,59.5,59.5,59.5,59.5,541.1,543.6,548.5,543.4,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
85,107,4550.8,131.1,64.1,4442.9,4435.2,140.1,137.6,82.9,83.7,11.19,11.56,0.103,61.3,62.0,60.8,59.6,61.2,61.2,61.2,61.2,533.9,550.9,554.9,548.4,548.4,548.4,548.4,548.4,0,healthy,0.0,125,0
85,108,4553.0,131.1,61.5,4332.3,4335.6,137.8,137.2,80.9,83.4,11.43,11.39,0.102,59.8,59.0,59.2,59.9,59.7,59.7,59.7,59.7,533.6,546.6,546.3,543.2,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,109,4555.1,131.1,61.5,4339.1,4338.0,137.8,137.2,84.1,83.4,11.26,11.39,0.086,58.7,60.8,61.2,61.2,59.7,59.7,59.7,59.7,547.5,545.4,546.5,550.1,543.7,543.7,543.7,543.7,0,healthy,0.0,125,0
85,110,4557.3,131.2,62.0,4345.1,4354.9,133.1,137.3,83.5,83.4,11.43,11.42,0.098,58.8,59.6,61.0,60.0,60.0,60.0,60.0,60.0,544.2,534.8,548.6,547.0,544.5,544.5,544.5,544.5,0,healthy,0.0,125,0
85,111,4559.5,131.2,61.5,4340.1,4336.2,137.9,137.2,83.1,83.4,11.07,11.38,0.122,57.5,57.6,58.4,59.6,59.7,59.7,59.7,59.7,545.5,545.1,544.8,538.6,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,112,4561.7,131.3,62.1,4357.2,4360.7,139.0,137.3,84.6,83.4,11.7,11.43,0.096,59.9,58.4,59.5,61.8,60.0,60.0,60.0,60.0,551.4,553.1,537.2,556.0,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
85,113,4563.8,131.3,62.6,4386.3,4380.2,136.7,137.4,83.7,83.5,11.3,11.46,0.088,59.5,59.0,59.4,59.2,60.3,60.3,60.3,60.3,538.0,548.8,546.5,546.4,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
85,114,4566.0,131.4,61.6,4346.4,4341.9,141.5,137.2,83.6,83.4,11.18,11.39,0.096,60.1,60.6,59.9,59.2,59.7,59.7,59.7,59.7,544.8,544.3,541.4,537.9,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
85,115,4568.2,131.4,62.2,4355.9,4362.2,137.2,137.3,82.7,83.4,11.38,11.43,0.085,58.5,61.3,60.4,61.2,60.0,60.0,60.0,60.0,552.0,548.5,542.1,554.8,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
85,116,4570.3,131.5,62.3,4365.1,4365.9,138.2,137.3,84.4,83.4,11.85,11.43,0.102,60.4,60.7,56.6,57.3,60.0,60.0,60.0,60.0,552.3,555.1,542.0,552.4,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
85,117,4572.5,131.5,62.8,4390.3,4385.3,139.7,137.4,82.9,83.5,11.4,11.47,0.086,57.7,59.0,60.9,60.0,60.3,60.3,60.3,60.3,547.0,541.7,539.7,542.2,545.7,545.7,545.7,545.7,0,healthy,0.0,125,0
85,118,4574.6,131.5,62.6,4378.0,4377.4,139.6,137.4,82.5,83.5,11.06,11.45,0.112,60.3,59.3,60.0,59.4,60.2,60.2,60.2,60.2,551.3,547.0,548.3,533.0,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
85,119,4576.8,131.6,62.5,4382.3,4376.4,135.5,137.4,82.3,83.5,11.9,11.45,0.108,62.2,61.0,60.3,60.7,60.1,60.1,60.1,60.1,547.4,541.2,537.2,551.5,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
85,120,4578.9,131.6,61.6,4342.0,4342.3,137.4,137.2,83.4,83.4,11.42,11.39,0.102,60.4,60.0,60.6,58.9,59.6,59.6,59.6,59.6,545.0,540.7,531.5,545.0,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,121,4581.1,131.7,63.3,4402.6,4406.8,136.3,137.5,83.5,83.6,11.85,11.5,0.091,60.0,59.8,62.5,61.8,60.6,60.6,60.6,60.6,546.6,537.9,550.0,544.9,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
85,122,4583.2,131.7,61.5,4324.6,4338.2,135.0,137.2,85.3,83.3,11.52,11.38,0.09,57.9,61.0,59.3,60.4,59.5,59.5,59.5,59.5,549.6,536.4,546.1,545.0,543.4,543.4,543.4,543.4,0,healthy,0.0,125,0
85,123,4585.3,131.8,62.5,4376.1,4374.5,141.0,137.4,83.2,83.5,10.87,11.44,0.081,61.3,58.6,61.5,60.2,60.1,60.1,60.1,60.1,542.2,534.5,545.3,549.0,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
85,124,4587.4,131.8,61.5,4340.1,4337.3,137.3,137.2,83.5,83.3,11.4,11.37,0.084,59.4,57.8,59.8,59.9,59.5,59.5,59.5,59.5,540.4,550.8,546.2,546.8,543.3,543.3,543.3,543.3,0,healthy,0.0,125,0
85,125,4589.6,131.8,62.6,4373.1,4378.2,135.0,137.4,81.7,83.5,11.56,11.44,0.083,59.5,58.8,59.7,60.3,60.1,60.1,60.1,60.1,546.8,545.4,558.9,546.7,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,126,4591.7,131.9,61.3,4332.5,4330.0,136.5,137.2,83.3,83.3,10.78,11.36,0.119,59.1,60.2,59.5,59.8,59.3,59.3,59.3,59.3,537.2,539.2,548.3,541.4,542.9,542.9,542.9,542.9,0,healthy,0.0,125,0
85,127,4593.8,131.9,62.5,4376.7,4375.9,141.2,137.4,82.0,83.5,11.14,11.44,0.107,60.8,58.8,59.9,60.4,60.0,60.0,60.0,60.0,544.5,546.7,541.8,536.9,545.0,545.0,545.0,545.0,0,healthy,0.0,125,0
85,128,4595.9,132.0,62.0,4353.0,4355.5,140.3,137.3,84.3,83.4,12.31,11.4,0.11,60.4,61.3,58.4,59.9,59.7,59.7,59.7,59.7,544.3,549.9,535.2,550.0,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
85,129,4598.0,132.0,62.1,4369.5,4361.4,138.0,137.3,84.3,83.4,11.49,11.41,0.099,59.8,59.3,60.7,63.6,59.8,59.8,59.8,59.8,549.4,549.1,537.8,542.7,544.3,544.3,544.3,544.3,0,healthy,0.0,125,0
85,130,4600.1,132.1,62.2,4364.2,4363.1,140.0,137.3,83.7,83.4,11.48,11.41,0.089,59.0,59.7,60.0,58.4,59.8,59.8,59.8,59.8,544.7,549.5,556.2,550.9,544.4,544.4,544.4,544.4,0,healthy,0.0,125,0
85,131,4602.2,132.1,62.4,4369.3,4371.1,136.6,137.4,82.4,83.4,12.06,11.43,0.086,59.3,59.3,60.8,59.9,59.9,59.9,59.9,59.9,552.4,540.7,536.2,550.6,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
85,132,4604.2,132.1,62.7,4390.0,4382.8,136.6,137.4,83.6,83.5,11.51,11.45,0.098,59.3,58.8,60.4,60.5,60.0,60.0,60.0,60.0,548.1,547.0,540.4,548.3,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,133,4606.3,132.2,63.5,4397.6,4411.9,142.4,137.5,84.7,83.6,11.32,11.5,0.096,59.5,58.1,60.4,59.6,60.5,60.5,60.5,60.5,538.1,547.8,544.8,543.9,546.6,546.6,546.6,546.6,0,healthy,0.0,125,0
85,134,4608.4,132.2,63.0,4400.4,4394.7,133.6,137.5,84.2,83.5,10.92,11.47,0.126,59.7,59.9,60.7,61.0,60.2,60.2,60.2,60.2,545.3,543.6,545.2,542.0,545.8,545.8,545.8,545.8,0,healthy,0.0,125,0
85,135,4610.5,132.3,61.9,4347.0,4354.0,136.1,137.3,83.3,83.4,11.41,11.39,0.111,60.2,60.5,61.2,59.3,59.6,59.6,59.6,59.6,547.6,555.0,549.4,538.7,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
85,136,4612.5,132.3,62.7,4380.4,4382.3,135.1,137.4,83.6,83.5,10.86,11.44,0.119,62.9,60.9,59.3,57.9,60.0,60.0,60.0,60.0,547.3,541.4,555.3,546.7,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
85,137,4614.6,132.4,62.4,4382.7,4372.7,135.9,137.4,82.1,83.4,10.82,11.42,0.085,59.9,60.6,58.3,58.7,59.8,59.8,59.8,59.8,543.2,536.5,535.2,539.4,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
85,138,4616.6,132.4,62.1,4363.0,4358.8,137.0,137.3,83.3,83.4,11.61,11.4,0.094,58.7,59.9,59.7,59.9,59.6,59.6,59.6,59.6,552.5,542.8,541.8,535.6,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
85,139,4618.7,132.4,63.9,4428.8,4429.4,139.2,137.6,83.4,83.6,11.8,11.52,0.102,58.3,60.6,60.2,60.7,60.6,60.6,60.6,60.6,540.7,539.8,568.3,547.2,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
85,140,4620.7,132.5,62.4,4351.8,4370.4,135.2,137.4,83.3,83.4,10.91,11.42,0.087,57.7,60.6,60.4,58.2,59.7,59.7,59.7,59.7,549.6,547.4,546.6,547.8,544.5,544.5,544.5,544.5,0,healthy,0.0,125,0
85,141,4622.7,132.5,62.8,4388.1,4386.7,134.5,137.4,81.8,83.5,11.44,11.45,0.099,61.7,60.5,57.9,60.8,60.0,60.0,60.0,60.0,546.7,552.6,544.5,537.1,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,142,4624.7,132.6,62.8,4380.5,4385.4,138.2,137.4,84.5,83.5,11.31,11.44,0.084,60.6,63.0,62.1,60.0,59.9,59.9,59.9,59.9,533.9,539.8,544.5,543.2,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
85,143,4626.8,132.6,62.8,4395.2,4388.1,136.3,137.4,82.5,83.5,10.82,11.45,0.096,60.6,59.5,61.7,60.3,60.0,60.0,60.0,60.0,544.9,536.6,535.8,543.7,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,144,4628.8,132.6,63.6,4418.1,4417.8,132.4,137.6,84.6,83.6,11.97,11.5,0.116,61.3,61.2,61.5,59.2,60.4,60.4,60.4,60.4,542.9,545.0,544.3,550.1,546.6,546.6,546.6,546.6,0,healthy,0.0,125,0
85,145,4630.8,132.7,62.5,4381.4,4375.5,134.2,137.4,82.6,83.4,11.61,11.42,0.092,60.0,59.8,59.0,59.5,59.8,59.8,59.8,59.8,547.6,546.2,544.8,539.8,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
85,146,4632.8,132.7,64.8,4462.0,4462.8,131.3,137.7,83.9,83.7,11.29,11.58,0.106,59.8,60.2,60.2,62.0,61.0,61.0,61.0,61.0,549.1,547.4,554.9,554.3,548.7,548.7,548.7,548.7,0,healthy,0.0,125,0
85,147,4634.7,132.7,62.1,4344.0,4359.1,140.8,137.3,85.4,83.4,11.53,11.39,0.087,58.0,60.3,57.8,60.1,59.5,59.5,59.5,59.5,542.3,553.2,545.1,553.8,543.7,543.7,543.7,543.7,0,healthy,0.0,125,0
85,148,4636.7,132.8,63.1,4414.7,4398.0,136.5,137.5,84.6,83.5,11.77,11.46,0.105,59.4,58.9,58.6,60.0,60.0,60.0,60.0,60.0,550.9,555.9,544.9,554.1,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
85,149,4638.7,132.8,63.1,4386.8,4398.2,136.3,137.5,84.4,83.5,11.53,11.46,0.115,58.6,61.2,57.8,60.5,60.0,60.0,60.0,60.0,543.3,549.8,549.9,555.0,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
85,150,4640.7,132.9,62.7,4387.3,4383.3,140.5,137.4,84.1,83.4,11.31,11.43,0.108,59.6,59.5,61.0,60.3,59.8,59.8,59.8,59.8,549.5,540.5,542.8,543.2,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
85,151,4642.6,132.9,62.9,4389.6,4390.8,141.8,137.4,82.3,83.5,11.91,11.44,0.09,58.5,60.1,60.6,61.6,59.9,59.9,59.9,59.9,550.9,557.5,541.4,547.1,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,152,4644.6,132.9,65.2,4481.4,4478.5,140.0,137.8,83.4,83.7,11.33,11.6,0.123,60.3,62.4,60.5,60.6,61.2,61.2,61.2,61.2,554.2,552.4,548.4,549.5,549.3,549.3,549.3,549.3,0,healthy,0.0,125,0
85,153,4646.5,133.0,63.3,4410.8,4404.7,133.7,137.5,83.1,83.5,11.02,11.47,0.1,61.3,59.8,59.5,60.5,60.1,60.1,60.1,60.1,538.0,529.5,555.2,546.3,545.8,545.8,545.8,545.8,0,healthy,0.0,125,0
85,154,4648.4,133.0,65.1,4478.4,4475.1,136.1,137.8,83.3,83.7,10.93,11.59,0.098,58.5,61.8,60.1,61.7,61.1,61.1,61.1,61.1,547.3,540.0,555.5,552.1,549.1,549.1,549.1,549.1,0,healthy,0.0,125,0
85,155,4650.4,133.1,61.5,4330.6,4335.4,141.5,137.2,83.3,83.3,11.09,11.34,0.101,59.1,58.8,59.6,59.6,59.0,59.0,59.0,59.0,547.1,535.7,537.3,545.0,542.4,542.4,542.4,542.4,0,healthy,0.0,125,0
85,156,4652.3,133.1,64.6,4446.3,4453.8,138.9,137.7,85.5,83.7,11.87,11.55,0.103,60.8,60.5,63.0,59.9,60.7,60.7,60.7,60.7,546.9,548.9,548.9,540.9,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
85,157,4654.2,133.1,63.9,4429.6,4426.4,137.9,137.6,83.5,83.6,11.7,11.5,0.086,60.3,57.1,60.1,61.1,60.3,60.3,60.3,60.3,530.2,545.2,552.8,538.6,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
85,158,4656.1,133.2,63.0,4391.6,4395.4,139.4,137.5,84.0,83.5,11.28,11.45,0.099,61.7,58.8,59.7,59.3,59.9,59.9,59.9,59.9,538.4,560.5,542.9,546.3,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,159,4658.0,133.2,65.1,4479.8,4472.0,132.7,137.8,83.6,83.7,10.87,11.58,0.109,59.7,59.0,61.3,60.7,61.0,61.0,61.0,61.0,558.7,547.0,551.9,548.5,548.8,548.8,548.8,548.8,0,healthy,0.0,125,0
85,160,4659.8,133.2,64.2,4444.1,4441.4,136.0,137.7,83.5,83.6,11.45,11.53,0.084,59.0,61.9,60.5,61.5,60.5,60.5,60.5,60.5,544.9,556.9,545.8,551.1,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
85,161,4661.7,133.3,61.9,4351.8,4353.3,132.6,137.3,83.7,83.3,11.44,11.37,0.122,58.1,57.0,58.3,60.2,59.2,59.2,59.2,59.2,543.5,539.2,537.4,536.8,543.2,543.2,543.2,543.2,0,healthy,0.0,125,0
85,162,4663.6,133.3,64.2,4430.5,4441.3,138.9,137.7,84.4,83.6,11.45,11.52,0.084,59.6,62.3,61.4,60.7,60.5,60.5,60.5,60.5,544.7,548.3,544.0,558.5,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
85,163,4665.4,133.3,62.2,4372.3,4364.0,137.5,137.3,83.1,83.4,11.47,11.39,0.084,59.7,58.8,59.3,57.9,59.4,59.4,59.4,59.4,534.3,546.7,544.7,545.0,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
85,164,4667.3,133.4,63.1,4394.2,4397.6,144.0,137.5,83.4,83.5,11.39,11.44,0.085,62.0,61.1,60.7,57.0,59.8,59.8,59.8,59.8,543.6,554.4,550.3,545.1,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
85,165,4669.1,133.4,65.4,4481.8,4484.9,136.5,137.8,84.6,83.7,11.95,11.6,0.104,61.8,60.1,62.0,58.8,61.1,61.1,61.1,61.1,547.5,553.9,547.4,548.5,549.3,549.3,549.3,549.3,0,healthy,0.0,125,0
85,166,4670.9,133.4,64.9,4463.3,4464.8,135.8,137.8,82.1,83.7,11.66,11.56,0.086,62.3,61.3,61.9,62.0,60.8,60.8,60.8,60.8,535.0,532.1,557.9,554.8,548.3,548.3,548.3,548.3,0,healthy,0.0,125,0
85,167,4672.8,133.5,62.8,4385.2,4386.3,137.0,137.4,83.1,83.4,11.61,11.42,0.11,59.0,58.4,57.9,58.3,59.6,59.6,59.6,59.6,547.8,545.6,541.5,535.0,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
85,168,4674.6,133.5,63.5,4405.2,4414.8,136.0,137.5,83.6,83.5,11.33,11.47,0.096,58.0,59.4,60.8,60.6,60.0,60.0,60.0,60.0,545.2,546.1,545.1,551.1,545.9,545.9,545.9,545.9,0,healthy,0.0,125,0
85,169,4676.4,133.5,63.0,4395.1,4392.2,137.3,137.4,83.3,83.4,11.62,11.43,0.09,60.7,60.6,60.0,58.6,59.7,59.7,59.7,59.7,540.8,546.6,544.3,544.2,544.8,544.8,544.8,544.8,0,healthy,0.0,125,0
85,170,4678.2,133.6,64.1,4443.8,4433.9,139.7,137.6,83.3,83.6,11.49,11.5,0.091,60.1,60.7,61.3,61.0,60.3,60.3,60.3,60.3,544.9,542.2,556.6,539.3,546.8,546.8,546.8,546.8,0,healthy,0.0,125,0
85,171,4679.9,133.6,62.5,4378.5,4375.2,140.5,137.4,83.5,83.4,10.86,11.4,0.101,60.6,59.2,59.1,56.8,59.4,59.4,59.4,59.4,539.5,548.8,541.9,538.8,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
85,172,4681.7,133.6,64.1,4432.7,4434.4,136.6,137.6,82.8,83.6,11.63,11.5,0.081,62.6,60.2,60.5,61.0,60.3,60.3,60.3,60.3,532.9,548.9,543.5,549.8,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
85,173,4683.5,133.7,63.9,4427.4,4428.9,139.3,137.6,83.6,83.6,11.63,11.49,0.09,61.9,59.2,59.2,60.3,60.2,60.2,60.2,60.2,543.1,550.6,554.0,550.5,546.5,546.5,546.5,546.5,0,healthy,0.0,125,0
85,174,4685.2,133.7,63.5,4416.9,4414.6,138.3,137.5,83.5,83.5,11.32,11.47,0.087,60.5,61.5,60.2,57.8,60.0,60.0,60.0,60.0,548.7,546.6,532.8,549.0,545.8,545.8,545.8,545.8,0,healthy,0.0,125,0
85,175,4687.0,133.7,64.1,4429.1,4436.2,138.5,137.6,85.2,83.6,11.42,11.5,0.096,62.9,59.8,57.2,60.6,60.3,60.3,60.3,60.3,547.2,541.1,548.2,547.5,546.8,546.8,546.8,546.8,0,healthy,0.0,125,0
85,176,4688.7,133.8,64.7,4466.5,4459.4,133.7,137.7,85.0,83.6,11.64,11.54,0.102,59.4,61.1,61.6,60.7,60.6,60.6,60.6,60.6,554.2,542.6,529.1,545.0,547.8,547.8,547.8,547.8,0,healthy,0.0,125,0
85,177,4690.4,133.8,62.3,4359.3,4366.9,140.1,137.3,82.9,83.4,11.23,11.38,0.103,60.6,59.2,60.5,57.8,59.2,59.2,59.2,59.2,549.1,539.2,536.6,537.1,543.4,543.4,543.4,543.4,0,healthy,0.0,125,0
